repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
41;8844;2211;68;2;0.03166;0.05842;0.07197;0.07197;0.02208;0.15418;0.18630;0.15466;0.18223;0.14345;0.19015;-1.00000;-1.00000;0.06061;0.05842;0.07197;0.07197;0.02208;0.13200;0.24395;0.27150;0.32839;0.27961;0.26183;0.26086;-1.00000;0.03166;0.05842;0.07197;0.07197;0.02208;0.14672;0.18181;0.14805;0.17390;0.13744;0.18574;0.38837;-1.00000;0.03076;0.05842;0.07197;0.07197;0.02208;0.14502;0.18075;0.14919;0.17478;0.13855;0.18472;0.21404;0.28473
42;8844;2211;68;2;0.02397;0.06197;0.07556;0.07556;0.02414;0.15970;0.19464;0.16424;0.19490;0.15273;0.19877;-1.00000;-1.00000;0.05654;0.06197;0.07556;0.07556;0.02414;0.13713;0.25166;0.27726;0.33781;0.28579;0.27052;0.25703;-1.00000;0.02533;0.06197;0.07556;0.07556;0.02414;0.15560;0.19173;0.15715;0.18704;0.14629;0.19584;0.37800;-1.00000;0.02668;0.06197;0.07556;0.07556;0.02414;0.15282;0.18984;0.15943;0.18871;0.14847;0.19401;0.20860;0.27694
43;8844;2211;68;2;0.03256;0.05709;0.06882;0.06882;0.02256;0.15317;0.18783;0.15728;0.18499;0.14598;0.19188;-1.00000;-1.00000;0.06332;0.05709;0.06882;0.06882;0.02256;0.12564;0.23554;0.26974;0.32437;0.27899;0.25254;0.26958;-1.00000;0.03302;0.05709;0.06882;0.06882;0.02256;0.14665;0.18296;0.15030;0.17651;0.13963;0.18700;0.38577;-1.00000;0.03302;0.05709;0.06882;0.06882;0.02256;0.14225;0.18082;0.15221;0.17787;0.14163;0.18499;0.21730;0.29447
44;8844;2211;68;2;0.03030;0.05996;0.07444;0.07444;0.02285;0.15573;0.18764;0.15667;0.18504;0.14536;0.19149;-1.00000;-1.00000;0.05880;0.05996;0.07444;0.07444;0.02285;0.13740;0.23471;0.24261;0.29387;0.24239;0.24866;0.25103;-1.00000;0.03030;0.05996;0.07444;0.07444;0.02285;0.15103;0.18455;0.15140;0.17876;0.14060;0.18842;0.38174;-1.00000;0.02940;0.05996;0.07444;0.07444;0.02285;0.14838;0.18311;0.15291;0.17985;0.14208;0.18705;0.21158;0.27887
45;8844;2211;68;2;0.03076;0.06067;0.07334;0.07334;0.02371;0.15824;0.19331;0.16245;0.19237;0.15101;0.19744;-1.00000;-1.00000;0.04749;0.06067;0.07334;0.07334;0.02371;0.13617;0.24849;0.27154;0.32986;0.27869;0.26664;0.25591;-1.00000;0.02940;0.06067;0.07334;0.07334;0.02371;0.15256;0.18950;0.15590;0.18463;0.14508;0.19365;0.37821;-1.00000;0.03030;0.06067;0.07334;0.07334;0.02371;0.14999;0.18808;0.15740;0.18568;0.14657;0.19230;0.21065;0.28207
46;8844;2211;68;2;0.02261;0.06334;0.07730;0.07730;0.02442;0.16280;0.19670;0.16466;0.19630;0.15311;0.20078;-1.00000;-1.00000;0.03573;0.06334;0.07730;0.07730;0.02442;0.14437;0.23057;0.22406;0.27295;0.21966;0.24198;0.24064;-1.00000;0.02126;0.06334;0.07730;0.07730;0.02442;0.15772;0.19350;0.15910;0.18956;0.14806;0.19762;0.37183;-1.00000;0.02171;0.06334;0.07730;0.07730;0.02442;0.15570;0.19231;0.16044;0.19044;0.14935;0.19649;0.20583;0.27178
47;8844;2211;68;2;0.03573;0.06010;0.07325;0.07325;0.02323;0.15797;0.19111;0.15877;0.18804;0.14743;0.19508;-1.00000;-1.00000;0.05970;0.06010;0.07325;0.07325;0.02323;0.13245;0.23218;0.24142;0.29164;0.24242;0.24662;0.25815;-1.00000;0.03618;0.06010;0.07325;0.07325;0.02323;0.15143;0.18734;0.15322;0.18104;0.14242;0.19140;0.37960;-1.00000;0.03754;0.06010;0.07325;0.07325;0.02323;0.14872;0.18570;0.15483;0.18225;0.14403;0.18982;0.21143;0.28136
48;8844;2211;68;2;0.03030;0.06054;0.07286;0.07286;0.02402;0.15769;0.19346;0.16406;0.19407;0.15259;0.19764;-1.00000;-1.00000;0.05654;0.06054;0.07286;0.07286;0.02402;0.13291;0.24589;0.27366;0.33157;0.28228;0.26410;0.26078;-1.00000;0.03121;0.06054;0.07286;0.07286;0.02402;0.15178;0.18957;0.15700;0.18572;0.14618;0.19378;0.37682;-1.00000;0.03121;0.06054;0.07286;0.07286;0.02402;0.14967;0.18809;0.15869;0.18697;0.14782;0.19234;0.21062;0.28165
49;8844;2211;68;2;0.03392;0.06121;0.07612;0.07612;0.02301;0.15767;0.18949;0.15790;0.18698;0.14655;0.19335;-1.00000;-1.00000;0.05744;0.06121;0.07612;0.07612;0.02301;0.13498;0.25227;0.29051;0.35380;0.30363;0.27188;0.26132;-1.00000;0.03483;0.06121;0.07612;0.07612;0.02301;0.15261;0.18685;0.15166;0.17969;0.14091;0.19078;0.38413;-1.00000;0.03754;0.06121;0.07612;0.07612;0.02301;0.15105;0.18542;0.15353;0.18119;0.14265;0.18936;0.20910;0.27483
50;8844;2211;68;2;0.03483;0.05959;0.07288;0.07288;0.02308;0.15525;0.18829;0.15718;0.18541;0.14591;0.19222;-1.00000;-1.00000;0.05608;0.05959;0.07288;0.07288;0.02308;0.13232;0.24761;0.28455;0.34509;0.29657;0.26647;0.26311;-1.00000;0.03528;0.05959;0.07288;0.07288;0.02308;0.15041;0.18542;0.15181;0.17901;0.14104;0.18939;0.37969;-1.00000;0.03528;0.05959;0.07288;0.07288;0.02308;0.14745;0.18365;0.15363;0.18032;0.14283;0.18769;0.21143;0.28011
