repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
21;47628;11907;8;2;0.04216;0.09007;0.11074;0.11074;0.03480;0.21200;0.19551;0.17572;0.19786;0.16994;0.19717;-1.00000;-1.00000;0.08214;0.09007;0.11074;0.11074;0.03480;0.17883;0.32083;0.33475;0.37602;0.36027;0.35113;0.10121;-1.00000;0.04124;0.09007;0.11074;0.11074;0.03480;0.19732;0.19010;0.16989;0.19091;0.16443;0.19139;0.16292;-1.00000;0.04098;0.09007;0.11074;0.11074;0.03480;0.19507;0.18955;0.17044;0.19142;0.16500;0.19080;0.08416;0.10369
22;47628;11907;8;2;0.04258;0.08918;0.10938;0.10938;0.03433;0.20905;0.19384;0.17339;0.19489;0.16765;0.19543;-1.00000;-1.00000;0.07634;0.08918;0.10938;0.10938;0.03433;0.17644;0.32200;0.34057;0.38215;0.36983;0.35378;0.10256;-1.00000;0.04233;0.08918;0.10938;0.10938;0.03433;0.19472;0.18871;0.16790;0.18830;0.16246;0.18997;0.16327;-1.00000;0.04308;0.08918;0.10938;0.10938;0.03433;0.19320;0.18834;0.16827;0.18863;0.16283;0.18958;0.08442;0.10377
23;47628;11907;8;2;0.04208;0.08902;0.11001;0.11001;0.03394;0.20703;0.19178;0.17158;0.19260;0.16587;0.19337;-1.00000;-1.00000;0.08188;0.08902;0.11001;0.11001;0.03394;0.17717;0.32319;0.34191;0.38377;0.37150;0.35523;0.10232;-1.00000;0.04124;0.08902;0.11001;0.11001;0.03394;0.19425;0.18689;0.16629;0.18643;0.16088;0.18817;0.16435;-1.00000;0.04216;0.08902;0.11001;0.11001;0.03394;0.19289;0.18653;0.16663;0.18678;0.16123;0.18779;0.08459;0.10379
24;47628;11907;8;2;0.04048;0.08932;0.10947;0.10947;0.03474;0.20526;0.19285;0.17367;0.19490;0.16793;0.19434;-1.00000;-1.00000;0.07617;0.08932;0.10947;0.10947;0.03474;0.17711;0.32310;0.34191;0.38376;0.37153;0.35512;0.10231;-1.00000;0.03947;0.08932;0.10947;0.10947;0.03474;0.19489;0.18880;0.16953;0.19000;0.16403;0.19007;0.16120;-1.00000;0.03964;0.08932;0.10947;0.10947;0.03474;0.19341;0.18844;0.16990;0.19034;0.16440;0.18969;0.08402;0.10301
25;47628;11907;8;2;0.04216;0.08877;0.10939;0.10939;0.03406;0.21023;0.19322;0.17295;0.19446;0.16722;0.19490;-1.00000;-1.00000;0.07844;0.08877;0.10939;0.10939;0.03406;0.17928;0.27235;0.27201;0.30644;0.27650;0.28507;0.09839;-1.00000;0.04006;0.08877;0.10939;0.10939;0.03406;0.19433;0.18723;0.16689;0.18717;0.16148;0.18851;0.16437;-1.00000;0.03989;0.08877;0.10939;0.10939;0.03406;0.19241;0.18686;0.16724;0.18752;0.16185;0.18810;0.08485;0.10448
26;47628;11907;8;2;0.04208;0.08998;0.11129;0.11129;0.03431;0.20765;0.19268;0.17265;0.19390;0.16692;0.19426;-1.00000;-1.00000;0.08012;0.08998;0.11129;0.11129;0.03431;0.17856;0.32531;0.34299;0.38519;0.37250;0.35778;0.10182;-1.00000;0.04199;0.08998;0.11129;0.11129;0.03431;0.19640;0.18825;0.16775;0.18825;0.16231;0.18956;0.16312;-1.00000;0.04208;0.08998;0.11129;0.11129;0.03431;0.19484;0.18788;0.16812;0.18858;0.16268;0.18916;0.08396;0.10267
27;47628;11907;8;2;0.04283;0.08947;0.11025;0.11025;0.03436;0.20823;0.19282;0.17279;0.19412;0.16706;0.19442;-1.00000;-1.00000;0.08172;0.08947;0.11025;0.11025;0.03436;0.17630;0.31173;0.32392;0.36345;0.34566;0.33901;0.10168;-1.00000;0.04250;0.08947;0.11025;0.11025;0.03436;0.19539;0.18810;0.16803;0.18842;0.16257;0.18939;0.16252;-1.00000;0.04233;0.08947;0.11025;0.11025;0.03436;0.19378;0.18777;0.16834;0.18874;0.16290;0.18902;0.08419;0.10320
28;47628;11907;8;2;0.04527;0.09023;0.11188;0.11188;0.03434;0.20670;0.19212;0.17223;0.19335;0.16650;0.19369;-1.00000;-1.00000;0.08323;0.09023;0.11188;0.11188;0.03434;0.17861;0.32557;0.34438;0.38681;0.37453;0.35813;0.10191;-1.00000;0.04535;0.09023;0.11188;0.11188;0.03434;0.19655;0.18803;0.16774;0.18813;0.16226;0.18935;0.16231;-1.00000;0.04569;0.09023;0.11188;0.11188;0.03434;0.19532;0.18760;0.16815;0.18855;0.16268;0.18890;0.08363;0.10197
29;47628;11907;8;2;0.04342;0.08913;0.10916;0.10916;0.03440;0.21040;0.19486;0.17416;0.19590;0.16840;0.19648;-1.00000;-1.00000;0.08088;0.08913;0.10916;0.10916;0.03440;0.17343;0.31703;0.33578;0.37629;0.36404;0.34776;0.10341;-1.00000;0.04166;0.08913;0.10916;0.10916;0.03440;0.19522;0.18913;0.16834;0.18889;0.16289;0.19039;0.16346;-1.00000;0.04166;0.08913;0.10916;0.10916;0.03440;0.19314;0.18875;0.16870;0.18924;0.16328;0.18998;0.08461;0.10450
30;47628;11907;8;2;0.04224;0.08974;0.11039;0.11039;0.03445;0.20891;0.19412;0.17386;0.19542;0.16811;0.19570;-1.00000;-1.00000;0.08104;0.08974;0.11039;0.11039;0.03445;0.18364;0.31260;0.32065;0.36102;0.33857;0.33750;0.09850;-1.00000;0.04166;0.08974;0.11039;0.11039;0.03445;0.19589;0.18913;0.16850;0.18915;0.16306;0.19041;0.16338;-1.00000;0.04199;0.08974;0.11039;0.11039;0.03445;0.19437;0.18878;0.16884;0.18946;0.16341;0.19003;0.08426;0.10356
31;47628;11907;8;2;0.04443;0.08980;0.11070;0.11070;0.03443;0.20641;0.19260;0.17286;0.19405;0.16712;0.19414;-1.00000;-1.00000;0.08466;0.08980;0.11070;0.11070;0.03443;0.17979;0.27740;0.27526;0.31093;0.28078;0.29138;0.09921;-1.00000;0.04418;0.08980;0.11070;0.11070;0.03443;0.19576;0.18855;0.16816;0.18860;0.16270;0.18984;0.16245;-1.00000;0.04434;0.08980;0.11070;0.11070;0.03443;0.19443;0.18815;0.16858;0.18899;0.16311;0.18942;0.08390;0.10264
32;47628;11907;8;2;0.04485;0.08942;0.11065;0.11065;0.03418;0.20517;0.19078;0.17108;0.19186;0.16538;0.19233;-1.00000;-1.00000;0.08356;0.08942;0.11065;0.11065;0.03418;0.18039;0.32842;0.34642;0.38933;0.37681;0.36159;0.10130;-1.00000;0.04434;0.08942;0.11065;0.11065;0.03418;0.19487;0.18688;0.16708;0.18715;0.16161;0.18819;0.16199;-1.00000;0.04434;0.08942;0.11065;0.11065;0.03418;0.19362;0.18653;0.16740;0.18748;0.16194;0.18781;0.08395;0.10230
33;47628;11907;8;2;0.04468;0.08954;0.11077;0.11077;0.03409;0.20647;0.19109;0.17064;0.19145;0.16493;0.19268;-1.00000;-1.00000;0.06374;0.08954;0.11077;0.11077;0.03409;0.18248;0.24556;0.23819;0.26937;0.23625;0.25173;0.09578;-1.00000;0.04342;0.08954;0.11077;0.11077;0.03409;0.19627;0.18728;0.16662;0.18674;0.16115;0.18862;0.16230;-1.00000;0.04182;0.08954;0.11077;0.11077;0.03409;0.19388;0.18684;0.16706;0.18714;0.16160;0.18812;0.08393;0.10245
