repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
31;46400;11600;9;7;0.00017;0.00061;0.00090;-1.00000;0.00016;0.00382;-1.00000;-1.00000;0.00882;0.00824;-1.00000;-1.00000;-1.00000;0.00026;0.00061;0.00090;-1.00000;0.00016;0.00214;-1.00000;-1.00000;0.01063;0.01012;-1.00000;0.92498;-1.00000;0.00017;0.00061;0.00090;-1.00000;0.00016;0.00353;-1.00000;-1.00000;0.00823;0.00767;-1.00000;0.94694;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
32;46400;11600;9;7;0.00009;0.00066;0.00092;-1.00000;0.00020;0.00395;-1.00000;-1.00000;0.00920;0.00861;-1.00000;-1.00000;-1.00000;0.00017;0.00066;0.00092;-1.00000;0.00020;0.00272;-1.00000;-1.00000;0.01025;0.00972;-1.00000;0.84053;-1.00000;0.00009;0.00066;0.00092;-1.00000;0.00020;0.00370;-1.00000;-1.00000;0.00863;0.00806;-1.00000;0.93528;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
33;46400;11600;9;7;0.00009;0.00063;0.00091;-1.00000;0.00016;0.00382;-1.00000;-1.00000;0.00873;0.00815;-1.00000;-1.00000;-1.00000;0.00043;0.00063;0.00091;-1.00000;0.00016;0.00213;-1.00000;-1.00000;0.01187;0.01135;-1.00000;0.94112;-1.00000;0.00009;0.00063;0.00091;-1.00000;0.00016;0.00359;-1.00000;-1.00000;0.00825;0.00769;-1.00000;0.94556;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
34;46400;11600;9;7;0.00017;0.00065;0.00094;-1.00000;0.00018;0.00386;-1.00000;-1.00000;0.00879;0.00821;-1.00000;-1.00000;-1.00000;0.00026;0.00065;0.00094;-1.00000;0.00018;0.00242;-1.00000;-1.00000;0.01100;0.01048;-1.00000;0.89557;-1.00000;0.00000;0.00065;0.00094;-1.00000;0.00018;0.00365;-1.00000;-1.00000;0.00833;0.00777;-1.00000;0.94224;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
35;46400;11600;9;7;0.00009;0.00060;0.00085;-1.00000;0.00017;0.00374;-1.00000;-1.00000;0.00892;0.00834;-1.00000;-1.00000;-1.00000;0.00026;0.00060;0.00085;-1.00000;0.00017;0.00246;-1.00000;-1.00000;0.01008;0.00957;-1.00000;0.87681;-1.00000;0.00009;0.00060;0.00085;-1.00000;0.00017;0.00351;-1.00000;-1.00000;0.00835;0.00779;-1.00000;0.94258;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
36;46400;11600;9;7;0.00017;0.00065;0.00092;-1.00000;0.00019;0.00390;-1.00000;-1.00000;0.00893;0.00835;-1.00000;-1.00000;-1.00000;0.00017;0.00065;0.00092;-1.00000;0.00019;0.00284;-1.00000;-1.00000;0.01001;0.00947;-1.00000;0.81740;-1.00000;0.00026;0.00065;0.00092;-1.00000;0.00019;0.00367;-1.00000;-1.00000;0.00847;0.00791;-1.00000;0.93947;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
37;46400;11600;9;7;0.00009;0.00062;0.00087;-1.00000;0.00018;0.00377;-1.00000;-1.00000;0.00884;0.00825;-1.00000;-1.00000;-1.00000;0.00009;0.00062;0.00087;-1.00000;0.00018;0.00281;-1.00000;-1.00000;0.00949;0.00895;-1.00000;0.81849;-1.00000;0.00009;0.00062;0.00087;-1.00000;0.00018;0.00356;-1.00000;-1.00000;0.00838;0.00781;-1.00000;0.94221;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
38;46400;11600;9;7;0.00009;0.00066;0.00097;-1.00000;0.00019;0.00391;-1.00000;-1.00000;0.00895;0.00837;-1.00000;-1.00000;-1.00000;0.00009;0.00066;0.00097;-1.00000;0.00019;0.00288;-1.00000;-1.00000;0.00985;0.00931;-1.00000;0.81778;-1.00000;0.00009;0.00066;0.00097;-1.00000;0.00019;0.00369;-1.00000;-1.00000;0.00849;0.00792;-1.00000;0.93871;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
39;46400;11600;9;7;0.00009;0.00059;0.00086;-1.00000;0.00017;0.00376;-1.00000;-1.00000;0.00893;0.00835;-1.00000;-1.00000;-1.00000;0.00017;0.00059;0.00086;-1.00000;0.00017;0.00246;-1.00000;-1.00000;0.01032;0.00979;-1.00000;0.87321;-1.00000;0.00009;0.00059;0.00086;-1.00000;0.00017;0.00348;-1.00000;-1.00000;0.00830;0.00774;-1.00000;0.94556;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
40;46400;11600;9;7;0.00017;0.00060;0.00086;-1.00000;0.00015;0.00376;-1.00000;-1.00000;0.00867;0.00810;-1.00000;-1.00000;-1.00000;0.00034;0.00060;0.00086;-1.00000;0.00015;0.00177;-1.00000;-1.00000;0.01088;0.01038;-1.00000;0.97594;-1.00000;0.00017;0.00060;0.00086;-1.00000;0.00015;0.00349;-1.00000;-1.00000;0.00812;0.00757;-1.00000;0.94856;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
