repeat;n_train;n_test;d;c;unf_mv_risk;unf_gibbs;unf_disagreement;unf_u_disagreement;unf_tandem_risk;unf_pbkl;unf_c1;unf_c2;unf_ctd;unf_tnd;unf_dis;unf_lamda;unf_gamma;lam_mv_risk;lam_gibbs;lam_disagreement;lam_u_disagreement;lam_tandem_risk;lam_pbkl;lam_c1;lam_c2;lam_ctd;lam_tnd;lam_dis;lam_lamda;lam_gamma;tnd_mv_risk;tnd_gibbs;tnd_disagreement;tnd_u_disagreement;tnd_tandem_risk;tnd_pbkl;tnd_c1;tnd_c2;tnd_ctd;tnd_tnd;tnd_dis;tnd_lamda;tnd_gamma;dis_mv_risk;dis_gibbs;dis_disagreement;dis_u_disagreement;dis_tandem_risk;dis_pbkl;dis_c1;dis_c2;dis_ctd;dis_tnd;dis_dis;dis_lamda;dis_gamma
41;5148;1287;36;6;0.06993;0.16316;0.19553;-1.00000;0.07558;0.40626;-1.00000;-1.00000;1.00000;0.50982;-1.00000;-1.00000;-1.00000;0.13131;0.16316;0.19553;-1.00000;0.07558;0.38460;-1.00000;-1.00000;1.00000;0.60033;-1.00000;0.23178;-1.00000;0.07071;0.16316;0.19553;-1.00000;0.07558;0.39780;-1.00000;-1.00000;1.00000;0.49181;-1.00000;0.42471;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
42;5148;1287;36;6;0.08858;0.16138;0.19425;-1.00000;0.07454;0.40116;-1.00000;-1.00000;1.00000;0.50431;-1.00000;-1.00000;-1.00000;0.16395;0.16138;0.19425;-1.00000;0.07454;0.36923;-1.00000;-1.00000;1.00000;0.78930;-1.00000;0.25485;-1.00000;0.08858;0.16138;0.19425;-1.00000;0.07454;0.39428;-1.00000;-1.00000;1.00000;0.48720;-1.00000;0.42763;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
43;5148;1287;36;6;0.07537;0.16200;0.19380;-1.00000;0.07425;0.40712;-1.00000;-1.00000;1.00000;0.51354;-1.00000;-1.00000;-1.00000;0.14297;0.16200;0.19380;-1.00000;0.07425;0.36637;-1.00000;-1.00000;1.00000;0.91439;-1.00000;0.26123;-1.00000;0.07382;0.16200;0.19380;-1.00000;0.07425;0.39576;-1.00000;-1.00000;1.00000;0.48998;-1.00000;0.43428;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
44;5148;1287;36;6;0.08936;0.15829;0.18881;-1.00000;0.07313;0.39753;-1.00000;-1.00000;1.00000;0.49955;-1.00000;-1.00000;-1.00000;0.16628;0.15829;0.18881;-1.00000;0.07313;0.35994;-1.00000;-1.00000;1.00000;0.81717;-1.00000;0.25847;-1.00000;0.09324;0.15829;0.18881;-1.00000;0.07313;0.38718;-1.00000;-1.00000;1.00000;0.48147;-1.00000;0.43240;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
45;5148;1287;36;6;0.08003;0.15954;0.18966;-1.00000;0.07441;0.39997;-1.00000;-1.00000;1.00000;0.50757;-1.00000;-1.00000;-1.00000;0.09479;0.15954;0.18966;-1.00000;0.07441;0.37738;-1.00000;-1.00000;1.00000;0.53916;-1.00000;0.22765;-1.00000;0.07925;0.15954;0.18966;-1.00000;0.07441;0.39013;-1.00000;-1.00000;1.00000;0.48936;-1.00000;0.43188;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
46;5148;1287;36;6;0.08625;0.16127;0.19451;-1.00000;0.07339;0.40503;-1.00000;-1.00000;1.00000;0.50416;-1.00000;-1.00000;-1.00000;0.15152;0.16127;0.19451;-1.00000;0.07339;0.37344;-1.00000;-1.00000;1.00000;0.63271;-1.00000;0.24565;-1.00000;0.08469;0.16127;0.19451;-1.00000;0.07339;0.39442;-1.00000;-1.00000;1.00000;0.48341;-1.00000;0.43277;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
47;5148;1287;36;6;0.07692;0.16200;0.19481;-1.00000;0.07531;0.40598;-1.00000;-1.00000;1.00000;0.51369;-1.00000;-1.00000;-1.00000;0.16550;0.16200;0.19481;-1.00000;0.07531;0.37787;-1.00000;-1.00000;1.00000;0.67479;-1.00000;0.24372;-1.00000;0.07925;0.16200;0.19481;-1.00000;0.07531;0.39580;-1.00000;-1.00000;1.00000;0.49444;-1.00000;0.43094;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
48;5148;1287;36;6;0.07848;0.16026;0.19278;-1.00000;0.07285;0.39881;-1.00000;-1.00000;1.00000;0.50021;-1.00000;-1.00000;-1.00000;0.12044;0.16026;0.19278;-1.00000;0.07285;0.38199;-1.00000;-1.00000;1.00000;0.56886;-1.00000;0.22928;-1.00000;0.07848;0.16026;0.19278;-1.00000;0.07285;0.39182;-1.00000;-1.00000;1.00000;0.48126;-1.00000;0.43469;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
49;5148;1287;36;6;0.07692;0.16265;0.19447;-1.00000;0.07653;0.40555;-1.00000;-1.00000;1.00000;0.51578;-1.00000;-1.00000;-1.00000;0.13986;0.16265;0.19447;-1.00000;0.07653;0.38214;-1.00000;-1.00000;1.00000;0.62003;-1.00000;0.23485;-1.00000;0.08159;0.16265;0.19447;-1.00000;0.07653;0.39689;-1.00000;-1.00000;1.00000;0.49867;-1.00000;0.42591;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
50;5148;1287;36;6;0.09091;0.15895;0.18971;-1.00000;0.07346;0.40340;-1.00000;-1.00000;1.00000;0.51250;-1.00000;-1.00000;-1.00000;0.15385;0.15895;0.18971;-1.00000;0.07346;0.34305;-1.00000;-1.00000;1.00000;0.87288;-1.00000;0.27092;-1.00000;0.08702;0.15895;0.18971;-1.00000;0.07346;0.38944;-1.00000;-1.00000;1.00000;0.48711;-1.00000;0.43747;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
